Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,260,12,T:System.Windows.Forms.TableLayoutColumnStyleCollection,,,,,"this.tableLayoutPanel2.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,260,12,P:System.Windows.Forms.TableLayoutPanel.ColumnStyles,,,,,"this.tableLayoutPanel2.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,260,12,M:System.Windows.Forms.TableLayoutColumnStyleCollection.Add(System.Windows.Forms.ColumnStyle),,,,,"this.tableLayoutPanel2.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent, 100F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,259,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.tableLayoutPanel2.ColumnCount = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,259,12,P:System.Windows.Forms.TableLayoutPanel.ColumnCount,,,,,this.tableLayoutPanel2.ColumnCount = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,255,12,T:System.Windows.Forms.TextBox,,,,,"this.projectNameTextBox.Text = ""<Not Set>"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,255,12,P:System.Windows.Forms.TextBox.Text,,,,,"this.projectNameTextBox.Text = ""<Not Set>"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,254,12,T:System.Windows.Forms.TextBox,,,,,this.projectNameTextBox.TabIndex = 9;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,254,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.projectNameTextBox.TabIndex = 9;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,253,12,T:System.Windows.Forms.TextBox,,,,,"this.projectNameTextBox.Size = new System.Drawing.Size(191, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,253,12,P:System.Windows.Forms.Control.Size,,,,,"this.projectNameTextBox.Size = new System.Drawing.Size(191, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,252,12,T:System.Windows.Forms.TextBox,,,,,"this.projectNameTextBox.Name = ""projectNameTextBox"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,252,12,P:System.Windows.Forms.Control.Name,,,,,"this.projectNameTextBox.Name = ""projectNameTextBox"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,251,12,T:System.Windows.Forms.Padding,,,,,"this.projectNameTextBox.Margin = new System.Windows.Forms.Padding(3, 8, 250, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,251,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"this.projectNameTextBox.Margin = new System.Windows.Forms.Padding(3, 8, 250, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,251,12,T:System.Windows.Forms.TextBox,,,,,"this.projectNameTextBox.Margin = new System.Windows.Forms.Padding(3, 8, 250, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,251,12,T:System.Windows.Forms.Padding,,,,,"this.projectNameTextBox.Margin = new System.Windows.Forms.Padding(3, 8, 250, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,251,12,P:System.Windows.Forms.Control.Margin,,,,,"this.projectNameTextBox.Margin = new System.Windows.Forms.Padding(3, 8, 250, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,250,12,T:System.Windows.Forms.TextBox,,,,,"this.projectNameTextBox.Location = new System.Drawing.Point(198, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,250,12,P:System.Windows.Forms.Control.Location,,,,,"this.projectNameTextBox.Location = new System.Drawing.Point(198, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,249,12,T:System.Windows.Forms.DockStyle,,,,,this.projectNameTextBox.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,249,12,T:System.Windows.Forms.DockStyle,,,,,this.projectNameTextBox.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,249,12,F:System.Windows.Forms.DockStyle.Fill,,,,,this.projectNameTextBox.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,249,12,T:System.Windows.Forms.TextBox,,,,,this.projectNameTextBox.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,249,12,T:System.Windows.Forms.DockStyle,,,,,this.projectNameTextBox.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,249,12,P:System.Windows.Forms.Control.Dock,,,,,this.projectNameTextBox.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,248,12,T:System.Windows.Forms.BorderStyle,,,,,this.projectNameTextBox.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,248,12,T:System.Windows.Forms.BorderStyle,,,,,this.projectNameTextBox.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,248,12,F:System.Windows.Forms.BorderStyle.FixedSingle,,,,,this.projectNameTextBox.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,248,12,T:System.Windows.Forms.TextBox,,,,,this.projectNameTextBox.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,248,12,T:System.Windows.Forms.BorderStyle,,,,,this.projectNameTextBox.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,248,12,P:System.Windows.Forms.TextBoxBase.BorderStyle,,,,,this.projectNameTextBox.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,244,12,T:System.Drawing.ContentAlignment,,,,,this.label7.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,244,12,T:System.Drawing.ContentAlignment,,,,,this.label7.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,244,12,F:System.Drawing.ContentAlignment.MiddleLeft,,,,,this.label7.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,244,12,T:System.Windows.Forms.Label,,,,,this.label7.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,244,12,T:System.Drawing.ContentAlignment,,,,,this.label7.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,244,12,P:System.Windows.Forms.Label.TextAlign,,,,,this.label7.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,243,12,T:System.Windows.Forms.Label,,,,,"this.label7.Text = ""Output File Path"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,243,12,P:System.Windows.Forms.Label.Text,,,,,"this.label7.Text = ""Output File Path"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,242,12,T:System.Windows.Forms.Label,,,,,this.label7.TabIndex = 8;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,242,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.label7.TabIndex = 8;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,241,12,T:System.Windows.Forms.Label,,,,,"this.label7.Size = new System.Drawing.Size(184, 40);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,241,12,P:System.Windows.Forms.Control.Size,,,,,"this.label7.Size = new System.Drawing.Size(184, 40);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,240,12,T:System.Windows.Forms.Padding,,,,,"this.label7.Padding = new System.Windows.Forms.Padding(20, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,240,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"this.label7.Padding = new System.Windows.Forms.Padding(20, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,240,12,T:System.Windows.Forms.Label,,,,,"this.label7.Padding = new System.Windows.Forms.Padding(20, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,240,12,T:System.Windows.Forms.Padding,,,,,"this.label7.Padding = new System.Windows.Forms.Padding(20, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,240,12,P:System.Windows.Forms.Control.Padding,,,,,"this.label7.Padding = new System.Windows.Forms.Padding(20, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,239,12,T:System.Windows.Forms.Label,,,,,"this.label7.Name = ""label7"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,239,12,P:System.Windows.Forms.Control.Name,,,,,"this.label7.Name = ""label7"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,238,12,T:System.Windows.Forms.Label,,,,,"this.label7.Location = new System.Drawing.Point(8, 245);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,238,12,P:System.Windows.Forms.Control.Location,,,,,"this.label7.Location = new System.Drawing.Point(8, 245);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,237,12,T:System.Drawing.GraphicsUnit,,,,,"this.label7.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 7.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,237,12,T:System.Drawing.GraphicsUnit,,,,,"this.label7.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 7.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,237,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.label7.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 7.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,237,12,T:System.Drawing.FontStyle,,,,,"this.label7.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 7.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,237,12,T:System.Drawing.FontStyle,,,,,"this.label7.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 7.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,237,12,F:System.Drawing.FontStyle.Bold,,,,,"this.label7.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 7.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,237,12,T:System.Drawing.Font,,,,,"this.label7.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 7.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,237,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.label7.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 7.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,237,12,T:System.Windows.Forms.Label,,,,,"this.label7.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 7.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,237,12,T:System.Drawing.Font,,,,,"this.label7.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 7.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,237,12,P:System.Windows.Forms.Control.Font,,,,,"this.label7.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 7.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,236,12,T:System.Windows.Forms.DockStyle,,,,,this.label7.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,236,12,T:System.Windows.Forms.DockStyle,,,,,this.label7.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,236,12,F:System.Windows.Forms.DockStyle.Fill,,,,,this.label7.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,236,12,T:System.Windows.Forms.Label,,,,,this.label7.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,236,12,T:System.Windows.Forms.DockStyle,,,,,this.label7.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,236,12,P:System.Windows.Forms.Control.Dock,,,,,this.label7.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,235,12,T:System.Windows.Forms.Label,,,,,this.label7.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,235,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.label7.AutoSize = true;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,231,12,T:System.Drawing.ContentAlignment,,,,,this.label6.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,231,12,T:System.Drawing.ContentAlignment,,,,,this.label6.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,231,12,F:System.Drawing.ContentAlignment.MiddleLeft,,,,,this.label6.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,231,12,T:System.Windows.Forms.Label,,,,,this.label6.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,231,12,T:System.Drawing.ContentAlignment,,,,,this.label6.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,231,12,P:System.Windows.Forms.Label.TextAlign,,,,,this.label6.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,230,12,T:System.Windows.Forms.Label,,,,,"this.label6.Text = ""Version"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,230,12,P:System.Windows.Forms.Label.Text,,,,,"this.label6.Text = ""Version"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,229,12,T:System.Windows.Forms.Label,,,,,this.label6.TabIndex = 7;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,229,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.label6.TabIndex = 7;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,228,12,T:System.Windows.Forms.Label,,,,,"this.label6.Size = new System.Drawing.Size(184, 40);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,228,12,P:System.Windows.Forms.Control.Size,,,,,"this.label6.Size = new System.Drawing.Size(184, 40);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,227,12,T:System.Windows.Forms.Padding,,,,,"this.label6.Padding = new System.Windows.Forms.Padding(20, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,227,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"this.label6.Padding = new System.Windows.Forms.Padding(20, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,227,12,T:System.Windows.Forms.Label,,,,,"this.label6.Padding = new System.Windows.Forms.Padding(20, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,227,12,T:System.Windows.Forms.Padding,,,,,"this.label6.Padding = new System.Windows.Forms.Padding(20, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,227,12,P:System.Windows.Forms.Control.Padding,,,,,"this.label6.Padding = new System.Windows.Forms.Padding(20, 2, 2, 2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,226,12,T:System.Windows.Forms.Label,,,,,"this.label6.Name = ""label6"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,226,12,P:System.Windows.Forms.Control.Name,,,,,"this.label6.Name = ""label6"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,225,12,T:System.Windows.Forms.Label,,,,,"this.label6.Location = new System.Drawing.Point(8, 205);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,225,12,P:System.Windows.Forms.Control.Location,,,,,"this.label6.Location = new System.Drawing.Point(8, 205);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,cc65WinForms\cc65WinForms.csproj,File,cc65WinForms\Forms\ProjectSettings.Designer.cs,224,12,T:System.Drawing.GraphicsUnit,,,,,"this.label6.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 7.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
